energy,cross_section
3210437.509,3.44382894
3210531.259,3.53678369
3210625.008,3.64896773
3210875.008,3.9828733
3211000.0,4.16831304
3211125.008,4.38228102
3211375.008,4.83444659
3211437.509,4.93019646
3211500.0,5.00346135
3211562.509,5.04985648
3211625.008,5.07376668
3211812.511,5.09146527
3211906.263,5.0804258
3211968.759,5.05081449
3212031.26,4.99328406
3212093.764,4.90783323
3212187.513,4.74635789
3212437.513,4.28280648
3212562.513,4.07753575
3212750.008,3.80936484
3212906.264,3.59895106
3213000.0,3.48957832
3213093.763,3.40189844
3213312.511,3.23934423
3213437.509,3.15515473
3213562.509,3.08719854
3213812.511,2.98881679
3214000.0,2.92723857
3214187.513,2.88842041
3214750.008,2.79616304
3215000.0,2.75940282
3215500.005,2.72494296
3216000.0,2.69642735
3218000.0,2.66257649
3220250.013,2.66665733
3230000.0,2.75427143
3245000.005,2.90133808
3255000.005,2.98907307
3260000.0,3.03018697
3270000.0,3.09995438
3280000.0,3.15630596
3290000.0,3.19916031
3300000.0,3.22911289
3310000.0,3.24730403
3320000.0,3.25525002
3335000.005,3.24977199
3350000.0,3.23495915
3426000.005,3.10444799
3432000.0,3.09702883
3435000.008,3.10117355
3436000.0,3.10790199
3437875.009,3.2411036
3438000.0,3.26632323
3438100.005,3.30812059
3438175.009,3.35621766
3438250.008,3.42243561
3438325.011,3.51291635
3438375.009,3.59137632
3438425.009,3.68818945
3438475.011,3.80651795
3438525.011,3.94943241
3438575.009,4.11938957
3438625.009,4.315806
3438750.008,4.86111735
3438800.0,5.05860712
3438837.513,5.18421649
3438875.011,5.28479859
3438912.513,5.35609296
3438950.008,5.39426056
3438975.009,5.39990875
3439012.51,5.37809377
3439050.009,5.32194321
3439087.515,5.23691848
3439150.011,5.05340883
3439275.014,4.65614306
3439350.009,4.45013832
3439400.0,4.33357913
3439475.011,4.19090001
3439550.008,4.0825852
3439625.009,4.00190051
3439700.005,3.94331077
3439800.0,3.89193749
3439900.005,3.86581705
3439950.008,3.86171092
3440062.509,3.87375574
3440250.008,3.93446943
3440406.267,4.00216896
3440500.005,4.06648833
3440593.767,4.1605317
3440750.008,4.35679606
3440937.509,4.61566351
3441000.0,4.71471741
3441125.008,4.94152264
3441312.511,5.31013941
3441406.263,5.4696185
3441468.759,5.53932839
3441515.635,5.56250412
3441531.26,5.56427657
3441593.764,5.54445703
3441687.513,5.45978208
3441875.011,5.2321335
3442000.005,5.05187951
3442125.011,4.82939755
3442375.009,4.33894839
3442468.76,4.17479322
3442562.509,4.04344593
3442625.008,3.97310622
3442812.511,3.79488297
3442937.509,3.68800971
3443000.0,3.64265809
3443125.008,3.57276481
3443375.008,3.46746356
3443500.0,3.42297234
3443750.005,3.36172097
3444000.0,3.31253655
3444500.0,3.25010504
3445000.0,3.21170583
3446000.0,3.16797614
3447000.0,3.14443431
3449500.005,3.11689244
3460000.0,3.08808446
3480000.0,3.07594934
3500000.0,3.07545619
3590000.005,3.109676
3600000.0,3.11130972
3641500.0,3.09582283
3642000.0,3.09781774
3705000.005,3.02102099
3710000.0,3.01748263
3720000.005,3.02204612
3730000.0,3.05415445
3740000.0,3.15802164
3749000.0,3.43409591
3751000.0,3.54961516
3753000.0,3.70088395
3755000.0,3.89857089
3757000.0,4.15577649
3759000.0,4.48368267
3761000.0,4.88078434
3763000.0,5.31110175
3765000.0,5.68039615
3767000.0,5.85265034
3769000.005,5.7431894
3771000.0,5.40120599
3774000.005,4.74487407
3775000.0,4.53141477
3777000.0,4.16655102
3779000.0,3.87426781
3781000.0,3.64546469
3783000.0,3.46693649
3785000.0,3.32667446
3787000.0,3.21516536
3789000.0,3.12526441
3791000.0,3.05170911
3793000.0,2.99064002
3796000.005,2.9171223
3799000.0,2.85754187
3810000.0,2.71362799
3820000.0,2.63095398
3830000.0,2.56858537
3845000.005,2.49497996
3860000.005,2.43533147
3870000.0,2.39792421
3890000.0,2.3371373
3910000.0,2.28820462
3955000.005,2.20828099
3975000.005,2.17280648
3985000.005,2.14638397
3990000.0,2.13092719
4000000.0,2.08481176
4010000.0,2.01354748
4020000.0,1.90471554
4030000.0,1.74981582
4040000.0,1.56052584
4050000.0,1.37962738
4060000.0,1.25315486
4070000.0,1.18888572
4080000.0,1.16307872
4095000.005,1.14728499
4105000.005,1.140722
4110000.0,1.13849229
4120000.005,1.14939097
4130000.0,1.19794428
4140000.0,1.31446006
4150000.0,1.51825525
4160000.0,1.77673754
4170000.0,1.9970789
4180000.0,2.10443942
4190000.005,2.1004314
4200000.0,2.02729045
4210000.0,1.92232506
4235000.005,1.6338614
4240000.0,1.57753453
4250000.0,1.47230196
4260000.0,1.38176849
4270000.0,1.3240421
4275000.0,1.3199046
4280000.005,1.34470514
4285000.0,1.41268159
4290000.0,1.54073772
4295000.0,1.74114816
4300000.0,2.00738589
4305000.0,2.30383222
4310000.0,2.57747228
4315000.0,2.78548437
4320000.0,2.91100146
4325000.0,2.95964849
4330000.005,2.94879424
4335000.0,2.89825069
4340000.0,2.82490754
4355000.005,2.57176335
4360000.0,2.48924037
4370000.0,2.34472598
4380000.0,2.22229295
4390000.0,2.11937679
4400000.0,2.03295874
4410000.0,1.96068174
4420000.0,1.90126171
4430000.0,1.85486914
4437500.005,1.83039398
4451000.0,1.80305955
4453000.0,1.79387979
4455000.0,1.77545126
4456000.0,1.76006993
4457000.0,1.73830655
4458000.0,1.70822485
4459000.0,1.66778104
4460000.0,1.61553816
4461000.0,1.55164241
4463000.0,1.40426263
4464000.0,1.33495027
4465000.0,1.27837383
4466000.0,1.23854375
4467000.0,1.21545059
4468000.0,1.20629441
4469000.005,1.20722238
4470000.0,1.21465893
4476000.0,1.28617146
4479000.0,1.31193196
4482000.0,1.32907046
4486000.0,1.34189113
4490000.0,1.34666993
4495000.005,1.34497367
4500000.0,1.33727343
4507500.005,1.31758447
4515500.005,1.2973855
4516000.0,1.29732217
4517500.008,1.30115306
4518500.005,1.30828909
4519000.0,1.31349332
4520000.0,1.33162483
4521000.0,1.36396776
4521750.008,1.40500842
4522000.0,1.42110432
4522750.008,1.49374886
4523000.0,1.52221305
4523250.008,1.56252921
4523875.009,1.67331104
4524062.509,1.71537069
4524500.005,1.84185925
4524875.009,1.95376479
4525000.0,1.99538397
4525250.008,2.09388462
4526000.0,2.40392504
4526812.513,2.70171372
4526937.509,2.7411133
4527062.509,2.76735245
4527250.008,2.78457815
4527875.009,2.81695489
4528000.0,2.81375947
4528187.514,2.78684375
4529000.005,2.61768492
4530000.0,2.36328594
4530750.008,2.19976783
4531000.0,2.14852295
4531750.008,2.02546177
4532000.0,1.98732125
4533000.0,1.86888616
4534000.0,1.78086475
4535000.0,1.71400849
4536000.0,1.66200942
4537000.0,1.62063844
4538000.0,1.58703567
4539500.005,1.54734779
4541000.005,1.51708433
4542000.0,1.4987024
4544000.0,1.47020322
4547000.0,1.43774777
4550000.0,1.41304005
4555000.0,1.38188242
4560000.0,1.35805034
4565000.0,1.33864942
4575000.0,1.30846083
4580000.0,1.29762555
4585000.0,1.29300651
4587250.008,1.29682249
4588500.005,1.30349057
4589500.005,1.31375163
4590000.0,1.32095576
4591000.0,1.34723836
4591875.009,1.39503879
4592062.509,1.41269042
4592500.005,1.47642096
4592875.009,1.53423847
4593000.0,1.5587125
4593150.005,1.59951507
4593300.0,1.65391972
4593400.0,1.69810143
4593500.0,1.74986721
4593600.0,1.81082578
4593700.0,1.88297457
4593800.0,1.96873201
4593875.008,2.0436866
4593950.005,2.1292141
4594025.008,2.22671318
4594100.0,2.33747176
4594175.008,2.46255103
4594250.005,2.60231071
4594300.0,2.70335335
4594400.0,2.92131438
4594550.008,3.26401406
4594625.008,3.42305964
4594675.008,3.51636898
4594725.008,3.594942
4594775.008,3.65511658
4594825.008,3.69383889
4594875.008,3.70899536
4594925.009,3.69965917
4594975.011,3.666204
4595025.011,3.61026992
4595075.009,3.5345705
4595150.005,3.39170849
4595250.005,3.16715005
4595400.0,2.81466021
4595475.008,2.6496193
4595550.005,2.49817121
4595625.008,2.36193388
4595700.0,2.24105803
4595775.008,2.13470373
4595850.005,2.04162724
4595925.008,1.96034567
4596000.0,1.88940865
4596100.0,1.80854137
4596200.0,1.74076177
4596300.0,1.68367793
4596400.0,1.63533596
4596550.005,1.57585409
4596700.0,1.52859854
4596850.008,1.49099063
4597000.0,1.46203209
4597187.513,1.43654912
4597875.009,1.36064713
4598000.0,1.34979577
4598250.009,1.33782513
4600000.0,1.28090722
4602000.0,1.25850274
4604000.0,1.2477732
4608000.0,1.23699122
4613000.005,1.2322755
4614000.0,1.23221218
4618500.008,1.23939129
4620000.0,1.24524567
4622000.0,1.25906756
4624000.0,1.28372081
4626000.0,1.32816159
4627000.0,1.36240062
4627500.0,1.38372812
4628500.0,1.43494456
4630000.0,1.5210376
4630500.0,1.54300786
4631062.509,1.55542136
4631125.009,1.5556255
4631500.005,1.55338965
4632000.0,1.53723146
4632500.0,1.50825769
4633000.0,1.47067448
4634250.005,1.36913952
4635000.0,1.31720362
4635750.005,1.27598288
4636500.0,1.24388873
4637000.0,1.22696657
4638000.0,1.20088593
4640000.0,1.1683574
4645000.0,1.13297811
4650000.0,1.11639492
4660000.0,1.09394352
4720000.0,0.979835947
4740000.0,0.944814869
4750000.0,0.929852802
4760000.0,0.918733383
4770000.0,0.914890618
4775000.005,0.917592891
4780000.0,0.92504569
4785000.0,0.939104981
4790000.0,0.962366344
4795000.0,0.998362249
4800000.0,1.0516867
4805000.0,1.12777593
4810000.0,1.23177623
4815000.0,1.36567713
4821250.008,1.56394912
4825000.0,1.6856954
4830000.0,1.8227367
4835000.0,1.90646905
4840000.0,1.92648637
4845000.005,1.89274615
4850000.0,1.8251104
4862500.005,1.61563535
4865000.0,1.57485771
4870000.0,1.50009478
4875000.0,1.43295147
4880000.0,1.37309691
4885000.0,1.31977031
4890000.0,1.27210497
4895000.0,1.22926056
4902500.005,1.17278994
4910000.0,1.12271056
4920000.0,1.0647473
4930000.0,1.01384526
4940000.0,0.968203302
4950000.0,0.926724209
4960000.0,0.888945966
4970000.0,0.855076119
4980000.0,0.826158347
4990000.0,0.804383887
5000000.0,0.79353202
5010000.005,0.799396073
5020000.0,0.829715737
5030000.0,0.89260378
5040000.0,0.992359996
5050000.0,1.12367746
5062500.008,1.30525391
5070000.0,1.41123773
5085000.005,1.60593612
5090000.0,1.67237291
5100000.0,1.86778358
5103000.0,1.95804256
5105000.0,2.03243851
5107000.0,2.12138369
5109000.0,2.22795528
5111000.0,2.35529479
5113000.0,2.50573116
5115000.0,2.67916764
5119000.0,3.06425933
5121000.0,3.23594645
5123000.0,3.35142117
5125000.0,3.38064912
5127000.005,3.31342698
5129000.0,3.16585348
5131000.0,2.97075066
5133000.0,2.76139573
5135000.0,2.56120051
5137000.0,2.38218898
5139000.0,2.22811283
5141000.0,2.09812485
5143000.0,1.98939715
5145000.0,1.89858508
5147000.0,1.82258016
5150000.0,1.73054826
5160000.0,1.53880743
5170000.0,1.43501627
5180000.0,1.36875038
5190000.0,1.32095978
5200000.0,1.28348261
5210000.0,1.25236863
5225000.005,1.21337798
5230000.0,1.20126573
5240000.0,1.17042158
5250000.0,1.16264039
5270000.0,1.12671214
5302000.0,1.07646891
5303500.008,1.07878006
5304250.008,1.08359702
5304750.008,1.08969952
5305000.0,1.09443598
5305625.011,1.12135305
5305875.009,1.13543487
5305968.76,1.14564038
5306062.509,1.16154865
5306187.513,1.19057147
5306750.008,1.34351688
5306875.009,1.3832724
5306937.509,1.40853101
5307000.0,1.43962121
5307062.509,1.47724471
5307125.009,1.52069893
5307250.008,1.61836626
5307750.008,2.02881894
5307843.766,2.0962218
5307906.264,2.1296487
5307953.14,2.14469472
5308000.0,2.14902058
5308046.89,2.14192212
5308093.765,2.12410504
5308156.267,2.08698355
5308250.009,2.01406172
5308781.269,1.54746616
5308875.013,1.47098443
5308937.514,1.4262498
5309000.005,1.38905742
5309062.514,1.36027758
5309125.013,1.33903847
5309218.769,1.31656127
5309750.009,1.22482866
5309937.51,1.19601252
5310062.509,1.18223443
5310250.008,1.16971519
5311000.0,1.13288915
5312000.0,1.10919976
5313000.0,1.09612367
5314000.0,1.08772039
5316000.0,1.07701151
5320000.0,1.06429295
5340000.0,1.02282027
5350000.0,0.995613967
5355000.0,0.975478515
5361500.005,0.940290873
5362625.011,0.938049523
5362750.008,0.938027946
5363000.0,0.9384516
5363937.511,0.94719023
5364312.509,0.955151906
5364625.008,0.965282988
5365000.0,0.982756494
5365375.008,1.00902901
5365500.0,1.0200155
5365750.005,1.04769575
5365937.509,1.0719586
5366125.008,1.10246243
5366375.008,1.15098417
5366562.509,1.1950095
5366812.511,1.26648022
5367000.0,1.32697774
5367187.511,1.3977335
5367500.0,1.52639712
