energy,cross_section
3.601922939,63.7821565
3.606293927,65.20816
3.6103527,66.1286414
3.614387461,66.6328107
3.617509593,66.7326675
3.621112059,66.5306808
3.624714514,65.9933397
3.628316988,65.1323504
3.631919448,63.9661778
3.636602651,62.0347191
3.641165775,59.7596359
3.645728896,57.1671358
3.652573567,52.8475293
3.671462494,40.0901714
3.676754598,36.7015559
3.682046699,33.5087749
3.687338798,30.5443494
3.691377507,28.4467464
3.695555478,26.4301233
3.699733457,24.5681331
3.70391143,22.8563411
3.708089409,21.2879495
3.712267372,19.8545626
3.716111116,18.6470219
3.720289091,17.4461516
3.723854296,16.5061643
3.728422215,15.4057674
3.732600194,14.4920806
3.736778157,13.6581358
3.741373941,12.8234396
3.745969709,12.0660759
3.74903355,11.5998749
3.754604191,10.8232091
3.760174821,10.1279649
3.765745457,9.50375871
3.771316082,8.94175751
3.776886723,8.4344322
3.782457354,7.97535019
3.788027989,7.55898023
3.793598615,7.18054299
3.799169256,6.83587962
3.804739886,6.52135671
3.813095839,6.09920498
3.821451788,5.72854083
3.829807741,5.40168738
3.838163679,5.11224438
3.84651964,4.85486472
3.854875586,4.62507924
3.863231537,4.41914283
3.871587483,4.23391178
3.882728744,4.01462894
3.893870015,3.82231773
3.905011276,3.65281024
3.916152547,3.50272395
3.927293808,3.36929311
3.941777459,3.21703398
3.9562611,3.08505232
3.975479796,2.93581113
3.994698476,2.81082241
4.014578279,2.70232746
4.035780313,2.60576651
4.056982354,2.52564477
4.078383805,2.45882899
4.092717909,2.42093231
4.121386116,2.35934435
4.150458791,2.31361711
4.179531456,2.28259335
4.204933857,2.26647303
4.230336247,2.26010821
4.260177467,2.26482733
4.290018677,2.28283825
4.320280903,2.31552357
4.350543118,2.36436629
4.373560004,2.41384925
4.396576875,2.47565433
4.419701993,2.55224548
4.443043591,2.64721571
4.466385196,2.76394035
4.482056033,2.85714587
4.497836642,2.96548611
4.513617248,3.09105389
4.529397851,3.23726799
4.541288966,3.36370255
4.553291395,3.50811002
4.565293833,3.6723593
4.577296262,3.86014888
4.589298696,4.07610767
4.601301114,4.32609526
4.609415633,4.51810366
4.617530141,4.73194718
4.625644654,4.97111363
4.633759158,5.23985063
4.641873673,5.54338148
4.649988179,5.88819006
4.65607407,6.17870687
4.662159945,6.50119506
4.668984473,6.90719211
4.674519023,7.27672178
4.68005357,7.68853091
4.685588115,8.14971753
4.691122661,8.66901653
4.695273575,9.10305681
4.699424474,9.58138231
4.703575392,10.1106
4.707726295,10.6985865
4.710493559,11.1278114
4.714427863,11.7966216
4.718362156,12.5440562
4.722296455,13.3829469
4.725247179,14.0811738
4.728197899,14.8467366
4.731148625,15.687996
4.734099336,16.6143487
4.737050065,17.6363368
4.74000078,18.7656825
4.743035807,20.0529988
4.746239446,21.5671971
4.749443091,23.2606848
4.752646729,25.1552276
4.754782486,26.5414229
4.756918247,28.0345803
4.759053998,29.642154
4.761302174,31.466341
4.76355034,33.4347255
4.765798511,35.5562858
4.768046672,37.8398295
4.770294848,40.2939127
4.772543014,42.9265777
4.774791185,45.7452638
4.777039346,48.7565237
4.78041161,53.6462412
4.783783859,58.9942054
4.787156113,64.8049452
4.790528362,71.0727725
4.793900619,77.7801532
4.79727287,84.8960976
4.801769207,94.9386006
4.80851371,110.865912
4.817506384,132.548237
4.822002716,142.956512
4.826499058,152.658273
4.83099539,161.331723
4.835042098,168.00463
4.838077129,172.17769
4.84133697,175.772915
4.844709225,178.449236
4.84808147,180.006392
4.850711833,180.420872
4.854263941,179.857729
4.857523783,178.218508
4.859771946,176.480063
4.863369021,172.71614
4.866966085,167.829088
4.870338349,162.334499
4.873710598,156.074271
4.878206935,146.756147
4.882703272,136.619064
4.897273403,101.846863
4.902063679,90.8555618
4.906853962,80.4931614
4.910579735,72.9683119
4.913773261,66.9318923
4.916966771,61.2964008
4.9201603,56.069864
4.923353815,51.2519552
4.925482819,48.2635576
4.927966676,44.9974894
4.930450524,41.9615466
4.932934376,39.1466928
4.935418219,36.5428125
4.937902073,34.1389447
4.940385918,31.9236466
4.942869768,29.885159
4.945353608,28.0116814
4.948014888,26.1741843
4.950676153,24.4986412
4.953337422,22.9715053
4.955998684,21.5798881
4.958659953,20.3116167
4.961321218,19.1553181
4.963982489,18.100427
4.966643745,17.1372142
4.969305019,16.2567447
4.971966279,15.4508963
4.974982381,14.6185135
4.978708154,13.6952744
4.982433934,12.8732831
4.986159707,12.1388708
4.989885484,11.4803417
4.993611246,10.8877244
4.997337031,10.3525171
5.001062802,9.86749254
5.0060305,9.28833367
5.010998194,8.77536268
5.015256221,8.38080528
5.020578754,7.93796274
5.025901294,7.54336681
5.031223826,7.19021018
5.034772179,6.97498687
5.041868884,6.58676968
5.048965601,6.2471827
5.056062308,5.94867314
5.063159021,5.68516491
5.070255723,5.45171811
5.079197254,5.19417988
5.088138776,4.9713951
5.097080302,4.77811351
5.106021819,4.61010695
5.114963348,4.46394108
5.128375634,4.27963875
5.141787905,4.13078737
5.155389425,4.01024285
5.168990931,3.91586252
5.18259244,3.84424621
5.196193941,3.79284263
5.209795451,3.75979772
5.221775669,3.74489393
5.229222051,3.74208968
5.24838318,3.75736739
5.261157259,3.78600533
5.273931335,3.83061811
5.287415086,3.8973955
5.30160851,3.99427502
5.312253579,4.08985607
5.32289864,4.21152807
5.329995352,4.31145763
5.337092054,4.43067584
5.344862966,4.58913037
5.350043566,4.71483785
5.355224164,4.85999409
5.360404763,5.02799647
5.365585364,5.2226517
5.370765961,5.44810043
5.375946557,5.70867899
5.381375537,6.02415096
5.385775502,6.31478097
5.390459329,6.66103406
5.395143164,7.0470002
5.400252796,7.51411253
5.405575335,8.05068371
5.410897859,8.63438033
5.417994573,9.4729578
5.435026674,11.5882055
5.442478223,12.4400036
5.44714672,12.9109721
5.451516022,13.2923125
5.455885321,13.6050457
5.460254618,13.8399508
5.465048574,13.9997961
5.469607697,14.0516353
5.474195496,14.0034751
5.478496553,13.8684698
5.481363921,13.7321436
5.486238461,13.4212968
5.49111299,13.0212727
5.496847741,12.4562381
5.502582482,11.8145655
5.514051974,10.4121815
5.522654101,9.35620859
5.528388848,8.68865572
5.534123594,8.06680372
5.53985834,7.49949474
5.544159403,7.11266852
5.548460451,6.75966661
5.552761522,6.44005397
5.557062578,6.15264523
5.561363639,5.89569059
5.565664695,5.66706248
5.571399436,5.40221021
5.577134187,5.17775188
5.582868928,4.98803503
5.58907607,4.81577156
5.595283203,4.67214177
5.60149034,4.55207838
5.610801042,4.40714995
5.620111737,4.29483974
5.629422439,4.20718672
5.639372803,4.13444272
5.653066403,4.0613745
5.66676,4.01248215
5.680453594,3.98273575
5.698255262,3.96763011
5.718795669,3.9784907
5.739336061,4.01652587
5.753029651,4.05625239
5.774939412,4.14358386
5.796849162,4.26107008
5.817389569,4.40048373
5.837929961,4.57100308
5.858470358,4.77640234
5.87901075,5.02167134
5.89270435,5.21045655
5.906397939,5.42214921
5.920091544,5.65952027
5.933785139,5.92582902
5.947478738,6.22490516
5.961172328,6.56123762
5.974865933,6.94007285
5.988559528,7.36750825
6.002253127,7.85057627
6.012523327,8.25416865
6.022793524,8.69727753
6.033063728,9.1839172
6.043333916,9.71832227
6.053604123,10.3048622
6.063874315,10.9479042
6.075856213,11.7751153
6.086126413,12.5544631
6.096396611,13.4020066
6.106666807,14.3200087
6.118648703,15.4818093
6.1323423,16.9301963
6.146035897,18.5078723
6.159729495,20.219274
6.172053724,21.8868933
6.182323933,23.3888615
6.192594128,25.024222
6.202521987,26.7777389
6.211765162,28.6230635
6.217927283,30.006982
6.224089394,31.5506803
6.228882162,32.8878476
6.23367492,34.3703328
6.238467682,36.026876
6.243260435,37.8919225
6.2480532,40.0066637
6.252845956,42.4201181
6.256440533,44.460792
6.260035096,46.7301112
6.262431466,48.3854991
6.266197215,51.2454167
6.269962953,54.4600887
6.273728697,58.0778328
6.276553005,61.0873196
6.279377309,64.377158
6.282201618,67.9725911
6.285025913,71.8999386
6.287850226,76.1864925
6.290674524,80.8600595
6.294097924,87.0842448
6.297178986,93.2485733
6.300260046,99.9822212
6.303341103,107.318174
6.306422162,115.286317
6.309503222,123.912251
6.312584279,133.216028
6.315665334,143.210838
6.319431073,156.371648
6.322768895,168.89755
6.327219314,186.812534
6.330557125,201.102065
6.335007538,221.166786
6.341854342,253.812703
6.354835289,317.814745
6.360969432,346.639945
6.36597582,368.285007
6.370982197,387.495642
6.375487947,402.163836
6.379993686,413.909483
6.383748481,421.210686
6.387503266,426.084088
6.391858814,428.560511
6.392810034,428.639202
6.395388321,428.016211
6.398767629,425.361724
6.402522409,420.021593
6.405776563,413.441667
6.410282311,401.542439
6.414037094,389.381873
6.419043472,370.436499
6.42404986,348.959954
6.429056237,325.635993
6.447414801,235.041995
6.45242787,211.440475
6.456468518,193.34693
6.460509156,176.240311
6.464549799,160.221812
6.468590432,145.354232
6.472631086,131.665689
6.475324847,123.195378
6.478018606,115.242147
6.480712367,107.794995
6.483406128,100.8394
6.486099888,94.3579604
6.488793644,88.3309857
6.491824125,82.0671597
6.495191329,75.7109012
6.49855853,69.9457521
6.501925729,64.7255565
6.50529293,60.0047028
6.508660131,55.7389284
6.512027331,51.8859218
6.515394527,48.4057487
6.518172468,45.7887711
6.521455487,42.9638251
6.524738514,40.4009187
6.528021533,38.0729198
6.531304556,35.9552043
6.534587564,34.0255845
6.537870596,32.2641142
6.541153614,30.6530067
6.545530973,28.711585
6.549908329,26.9766749
6.55361225,25.6491697
6.558157969,24.1734446
6.562703696,22.845445
6.567249415,21.6457711
6.571795138,20.5580448
6.576340846,19.5684235
6.582401812,18.381488
6.588462768,17.3251485
6.59452373,16.3806136
6.600584681,15.532508
6.606645656,14.7681409
6.612706616,14.0769688
6.620787898,13.2541914
6.628869178,12.5287356
6.636950459,11.8866999
6.645031741,11.3167687
6.653113021,10.809654
6.661194298,10.3576781
6.671112093,9.86905623
6.67992783,9.48857637
6.688743553,9.15299009
6.700497866,8.76762067
6.712252168,8.4454103
6.724006482,8.17972806
6.735760787,7.96559145
6.747515097,7.79941354
6.759269396,7.67884439
6.77047385,7.60526124
6.783545702,7.5703396
6.785413105,7.56989235
6.796555759,7.59153751
6.807667525,7.65638629
